ad,ed,foldenauer,morales,stringer,mcguire,wiley,prince,chang,garcia,adams,wright jr,donovan,yang,taylor,writein
77,7,9,7,5,3,30,0,2,3,80,1,6,14,2,2
77,8,5,7,2,0,22,0,0,6,50,0,1,10,0,0
77,9,6,11,5,3,12,0,0,3,67,1,2,10,0,0
77,10,4,14,3,4,23,1,0,14,62,0,1,10,0,0
77,11,5,7,5,5,10,0,0,9,89,3,1,11,2,0
77,12,1,8,5,1,16,1,0,3,62,0,5,11,1,0
77,13,4,10,4,2,16,0,2,8,51,1,3,22,0,0
77,14,4,20,2,1,16,1,1,5,47,2,2,10,1,1
77,15,1,10,3,2,7,0,0,5,30,0,4,6,0,0
77,16,2,8,3,1,15,1,2,5,74,2,4,15,1,0
77,17,0,4,1,0,4,0,0,3,20,0,1,3,0,0
77,18,3,6,5,1,14,1,2,2,53,1,1,8,1,0
77,19,3,7,2,1,12,0,2,7,49,0,5,10,0,0
77,20,2,6,2,2,17,0,1,4,44,0,2,4,0,0
77,21,7,8,5,1,19,0,2,1,70,0,1,10,0,0
77,22,3,10,4,3,14,2,0,8,57,0,6,18,2,0
77,23,1,9,3,1,21,0,1,3,63,0,4,6,0,0
77,24,4,12,2,4,10,0,1,6,62,1,4,8,0,1
77,25,3,1,3,0,8,0,1,5,50,0,2,5,2,0
77,26,1,1,0,0,12,0,0,2,39,0,0,5,0,0
77,27,3,4,1,3,8,0,2,6,60,1,1,3,2,0
77,28,4,7,3,1,12,0,1,5,61,0,3,6,1,1
77,29,1,1,0,1,4,0,0,3,15,0,3,5,1,0
77,30,3,1,1,2,7,0,1,4,36,0,2,1,1,0
77,31,2,1,2,0,2,0,0,0,17,0,0,1,0,0
77,32,4,11,1,1,14,0,3,11,55,1,3,11,0,0
77,33,3,5,3,4,13,0,0,4,33,0,0,9,0,0
77,34,3,8,7,3,10,0,1,2,46,1,0,10,0,0
77,35,2,5,2,0,10,0,1,4,31,0,0,5,0,0
77,36,3,1,0,4,13,1,3,11,70,2,2,12,7,1
77,37,3,8,3,0,16,0,1,4,40,2,1,7,0,0
77,38,0,6,2,2,9,0,0,3,21,1,0,4,1,0
77,39,3,3,2,2,16,0,0,7,52,0,4,9,3,1
77,40,4,4,5,1,17,0,2,4,40,0,1,11,0,0
77,41,5,10,3,1,11,0,2,1,39,1,1,8,1,0
77,42,2,8,2,0,12,1,0,5,61,0,2,5,0,0
77,43,2,3,3,4,16,1,0,8,51,1,0,10,0,0
77,44,3,3,5,2,4,1,1,7,43,2,4,5,0,0
77,45,3,7,1,5,9,0,0,5,43,0,1,8,2,0
77,46,5,8,2,5,12,0,0,2,42,0,2,7,1,0
77,47,1,7,6,4,13,0,1,2,57,2,4,10,1,0
77,48,3,7,8,4,12,0,2,6,50,1,2,13,0,0
77,49,0,5,5,4,16,0,0,5,21,1,3,12,0,0
77,50,1,9,2,1,22,1,1,6,56,0,3,10,1,0
77,51,2,7,0,0,25,0,0,9,49,1,3,8,1,0
77,52,0,0,0,1,0,0,0,0,1,0,0,3,0,0
77,53,6,13,8,7,34,0,2,13,70,0,5,9,1,1
77,54,4,14,2,6,9,0,0,3,49,0,1,11,1,0
77,55,2,7,5,5,17,0,0,3,70,1,0,7,0,0
77,56,3,7,2,3,30,0,2,13,69,1,1,4,2,0
77,57,5,4,1,7,14,0,1,6,66,2,2,11,0,0
77,58,0,13,9,8,63,1,0,38,81,4,8,15,1,1
77,59,1,4,3,6,17,1,0,2,39,0,1,8,2,0
77,60,4,11,8,4,39,1,3,20,61,0,8,10,2,0
77,61,1,5,0,3,12,0,2,6,23,1,1,5,0,0
77,62,5,6,3,5,17,0,1,3,75,0,1,13,1,0
77,63,3,7,6,3,11,0,0,4,55,0,3,4,1,1
77,64,1,1,2,0,5,0,1,4,12,0,0,1,0,0
77,65,1,8,5,8,21,0,2,1,42,2,4,12,2,1
77,66,1,0,0,0,2,0,2,5,4,0,0,0,0,0
77,67,3,12,0,1,6,0,0,3,32,2,2,5,1,0
77,68,9,1,0,1,18,0,2,6,61,2,3,11,2,0
77,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,71,2,8,6,5,22,0,0,9,67,1,3,10,2,0
77,72,4,2,7,3,48,0,2,10,58,1,1,12,0,0
77,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,74,5,9,5,2,40,0,2,6,89,2,2,11,2,0
77,75,0,8,3,3,10,1,0,7,31,0,0,6,1,0
77,76,2,9,1,3,9,0,5,4,52,0,3,14,0,0
77,77,1,0,0,0,4,1,0,3,25,0,1,6,2,0
77,78,3,10,2,3,15,0,2,5,70,4,2,14,4,0
77,79,7,8,4,0,4,1,0,8,19,2,0,7,0,0
77,80,0,2,6,1,10,0,0,5,22,0,3,6,1,0
77,81,2,4,6,1,15,0,1,3,61,0,1,11,1,0
77,82,1,0,5,3,31,0,1,4,31,0,1,0,0,0
78,1,5,4,3,2,10,0,0,6,51,0,3,6,0,0
78,2,3,5,1,3,10,1,0,2,31,1,1,2,1,0
78,3,6,8,5,3,15,0,0,7,48,1,1,16,1,0
78,4,2,2,2,0,9,0,0,5,23,1,0,6,1,0
78,5,1,8,4,0,20,0,1,8,35,0,1,8,1,0
78,6,6,8,8,2,30,0,3,9,60,1,1,14,1,0
78,7,4,2,3,0,7,0,0,3,5,1,0,1,1,0
78,8,5,5,4,0,26,1,1,13,33,0,1,5,0,0
78,9,1,3,3,1,12,0,0,7,61,0,2,2,0,0
78,10,2,5,3,1,13,1,1,6,41,2,3,7,1,0
78,11,2,4,4,1,12,0,2,8,40,2,0,7,3,0
78,12,4,6,2,2,13,0,0,5,28,1,4,9,1,0
78,13,1,5,1,5,15,1,0,9,41,1,4,8,1,0
78,14,4,7,4,2,16,0,0,7,67,1,4,14,0,0
78,15,3,8,0,1,5,0,0,10,28,0,0,9,0,0
78,16,10,10,8,6,13,0,2,20,58,0,5,18,0,0
78,17,1,3,2,3,4,2,0,7,17,0,0,4,1,0
78,18,6,9,2,3,5,0,2,7,37,0,2,10,1,0
78,19,2,11,6,0,11,0,1,5,39,0,4,10,0,0
78,20,4,6,1,0,18,0,0,6,34,0,0,9,0,0
78,21,1,6,1,4,10,0,2,4,31,0,2,4,0,0
78,22,2,7,7,0,7,0,2,5,29,0,7,6,0,0
78,23,3,13,3,0,16,0,3,7,48,1,0,9,0,0
78,24,0,14,6,0,13,0,2,9,44,0,2,9,2,0
78,25,0,7,2,0,18,2,0,4,26,0,2,7,0,0
78,26,4,6,2,2,26,0,7,9,44,0,4,14,0,0
78,27,5,4,4,0,11,1,3,6,32,0,5,11,1,1
78,28,1,4,5,1,22,2,2,6,32,1,1,9,1,0
78,29,3,3,4,1,14,0,2,14,43,0,2,11,1,0
78,30,1,2,5,1,8,0,2,7,31,0,0,10,0,0
78,31,4,4,5,4,12,0,1,14,53,0,5,10,0,1
78,32,2,4,0,2,22,0,1,16,35,1,0,8,0,0
78,33,2,6,5,4,35,0,3,16,58,0,2,16,0,0
78,34,1,4,4,6,15,1,3,14,53,1,3,14,1,1
78,35,0,1,2,0,8,0,0,6,14,0,3,5,1,0
78,36,1,2,6,1,19,0,0,9,35,0,3,12,1,0
78,37,2,0,1,0,1,0,0,0,4,0,1,1,0,0
78,38,2,3,5,4,24,1,0,12,40,0,6,12,0,0
78,39,0,2,3,0,9,0,2,7,2,0,2,4,0,0
78,40,1,7,14,2,38,0,0,32,57,1,4,19,1,0
78,41,0,7,21,4,28,0,3,22,73,0,9,17,2,0
78,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,43,2,4,1,3,12,0,1,1,34,0,0,7,1,0
78,44,6,10,8,3,39,0,0,16,60,0,3,19,0,0
78,45,2,4,1,4,16,0,2,4,36,2,0,5,0,0
78,46,5,8,0,2,7,0,0,6,32,0,2,15,0,0
78,47,2,7,4,3,16,1,1,7,47,1,6,13,1,1
78,48,1,4,15,11,69,0,1,17,146,0,3,14,1,1
78,49,1,9,13,5,40,0,1,19,110,0,5,16,0,0
78,50,2,9,4,5,13,2,0,7,44,1,2,9,0,0
78,51,2,7,5,1,19,0,1,6,30,0,1,7,0,2
78,52,1,10,5,1,11,1,2,3,51,0,0,4,0,0
78,53,3,12,4,1,17,0,0,2,35,0,3,12,0,0
78,54,1,2,1,1,11,0,0,10,48,0,2,4,1,0
78,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,59,1,8,8,4,20,0,1,5,45,2,3,10,0,0
78,60,3,11,5,2,19,0,0,10,58,2,3,20,2,1
78,61,4,4,2,3,7,0,0,5,22,1,0,6,1,0
78,62,0,9,5,0,16,0,1,10,18,1,6,9,0,0
78,63,0,3,0,0,4,0,0,5,21,0,1,5,2,0
78,64,0,9,5,1,8,0,0,1,26,2,0,7,0,0
78,65,0,7,1,3,13,0,4,8,36,0,2,10,1,1
78,66,0,2,3,2,4,0,0,1,23,0,0,2,1,0
78,67,0,3,3,2,24,1,1,16,40,0,4,6,0,1
78,68,1,1,2,1,9,0,1,2,16,0,0,2,0,0
78,69,2,7,5,4,31,0,1,8,74,1,6,16,1,0
78,70,0,4,2,2,9,0,2,9,49,0,1,2,0,0
78,71,3,8,4,3,11,0,1,7,29,0,4,11,0,0
78,72,4,4,2,1,6,0,0,2,30,0,1,11,1,0
78,73,3,4,5,1,14,0,1,9,19,0,2,11,0,0
79,1,2,8,0,1,6,0,0,3,49,2,3,5,0,0
79,2,3,9,5,3,15,0,3,6,58,3,1,10,2,0
79,3,3,8,6,6,13,0,1,16,68,0,2,11,0,0
79,4,3,7,6,2,13,0,3,3,50,2,3,6,1,1
79,5,1,6,2,1,11,0,1,3,38,0,6,4,0,0
79,6,1,3,1,0,8,0,1,6,45,1,1,3,0,0
79,7,0,5,1,0,15,0,0,9,35,1,5,4,2,0
79,8,4,4,3,2,9,0,0,5,49,0,0,4,0,0
79,9,2,2,2,0,7,1,1,5,30,1,0,4,1,0
79,10,1,4,1,3,14,0,1,3,51,0,1,7,2,0
79,11,0,5,1,2,6,2,1,1,26,0,0,2,0,0
79,12,0,2,0,0,2,0,1,0,14,0,0,1,0,0
79,13,3,11,2,2,17,0,0,8,43,0,0,13,0,0
79,14,0,1,0,0,5,0,1,5,25,0,1,2,0,0
79,15,1,4,0,2,6,0,0,6,35,1,0,10,0,0
79,16,3,6,3,0,12,0,2,5,37,0,1,4,0,0
79,17,3,3,3,4,15,1,5,5,53,1,0,10,1,0
79,18,1,5,1,1,11,0,1,2,39,1,2,9,2,1
79,19,2,5,2,1,13,0,0,8,58,1,1,6,1,0
79,20,0,1,1,7,5,0,1,1,42,0,3,3,0,0
79,21,2,1,4,0,5,0,0,5,18,0,1,1,1,0
79,22,1,4,2,1,4,0,0,0,34,0,0,4,0,2
79,23,1,6,3,1,11,0,0,3,33,0,1,1,0,1
79,24,4,6,2,2,12,0,1,5,42,0,1,1,0,0
79,25,4,3,5,0,12,0,0,8,75,3,1,4,0,0
79,26,1,3,5,2,19,0,2,3,55,1,1,9,0,0
79,27,1,12,5,5,10,0,0,6,87,1,2,8,0,0
79,28,2,12,10,7,21,1,4,9,63,1,3,12,0,0
79,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,30,2,2,4,5,13,1,0,6,50,3,2,5,1,0
79,31,1,2,3,0,4,0,0,3,49,1,3,8,1,0
79,32,4,3,2,3,11,2,0,0,43,0,3,3,0,0
79,33,1,7,3,3,8,1,0,6,49,1,0,3,0,0
79,34,0,2,4,2,13,0,1,7,46,0,3,10,0,0
79,35,4,8,1,3,10,1,1,6,59,2,2,11,6,0
79,36,2,8,3,3,6,1,0,5,56,2,1,6,2,0
79,37,1,8,2,0,5,0,0,2,36,0,0,2,2,0
79,38,2,7,2,1,9,0,0,5,57,0,0,2,0,0
79,39,3,7,6,1,19,0,1,5,90,1,1,9,0,0
79,40,6,11,1,2,26,0,0,11,71,0,1,16,1,0
79,41,1,9,0,5,13,0,3,4,63,2,1,13,1,0
79,42,3,11,2,5,11,0,2,5,70,0,3,15,1,1
79,43,3,8,2,1,17,0,0,5,53,0,2,11,3,0
79,44,4,6,5,3,21,0,0,7,54,0,3,8,1,0
79,45,3,4,2,2,18,0,0,2,50,1,2,5,0,0
79,46,3,4,1,6,15,0,1,5,49,1,0,5,1,0
79,47,1,9,0,1,13,0,1,8,49,1,0,4,0,0
79,48,2,6,3,2,19,0,0,2,34,0,2,6,1,0
79,49,2,3,1,3,8,0,0,5,54,0,1,11,0,0
79,50,1,2,3,3,19,0,3,10,51,1,3,8,0,0
79,51,2,4,3,2,18,0,2,6,113,2,3,12,0,0
79,52,4,0,5,4,20,0,1,2,51,1,5,4,1,0
79,53,1,2,3,2,23,0,1,4,55,3,4,13,0,0
79,54,3,5,1,1,11,0,0,6,57,1,1,9,0,0
79,55,0,1,1,0,10,0,0,2,12,0,3,4,0,0
79,56,2,1,2,4,18,0,0,6,40,0,1,9,1,0
79,57,0,9,4,6,20,0,0,5,81,0,0,17,2,0
79,58,3,7,4,3,12,0,3,10,44,2,1,19,1,0
79,59,5,3,7,2,9,0,1,6,49,0,1,6,0,0
79,60,2,0,4,1,4,0,0,1,35,0,2,5,0,0
79,61,1,2,5,4,18,0,1,8,48,1,3,14,1,0
79,62,5,7,2,2,23,0,1,13,81,4,6,11,1,0
79,63,2,6,5,2,8,0,1,1,37,0,3,7,1,1
79,64,2,6,1,5,3,0,1,4,58,0,0,13,2,0
79,65,4,6,2,4,9,0,0,5,41,1,3,3,0,0
79,66,2,14,1,4,11,0,4,2,67,2,5,9,0,1
79,67,0,8,5,1,8,0,0,2,30,0,1,3,0,0
79,68,2,3,24,8,48,0,2,10,180,0,9,12,2,0
79,69,1,3,31,9,56,2,1,11,187,0,7,8,0,1
79,70,5,16,2,2,2,1,2,3,22,0,0,9,1,0
79,71,3,2,4,1,10,0,1,1,22,0,0,0,0,0
79,72,4,12,6,5,19,0,0,9,82,1,8,5,2,0
79,73,0,4,2,5,11,0,0,5,43,1,0,12,0,0
79,74,2,0,0,1,6,0,0,1,20,0,0,2,0,0
79,75,2,1,1,5,19,0,0,6,58,1,5,8,0,0
79,76,1,4,4,1,12,0,1,3,52,0,5,11,0,0
79,77,0,1,1,0,6,0,0,0,25,0,0,3,1,0
79,78,3,0,0,0,9,0,0,1,16,0,1,2,0,0
79,79,1,1,0,2,4,1,0,1,15,0,1,5,0,1
79,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,82,0,4,0,0,0,0,0,0,14,0,2,1,1,1
79,83,3,3,2,3,20,0,2,6,58,2,2,6,0,0
79,84,1,8,6,5,18,0,1,15,61,0,2,12,1,0
79,85,1,3,3,0,14,0,0,2,43,1,7,12,1,0
79,86,0,2,4,8,8,0,1,4,49,0,5,9,0,0
79,87,1,2,1,1,6,0,0,4,25,0,1,5,0,1
79,88,1,1,1,0,1,0,0,2,8,1,1,2,0,0
79,89,1,2,4,6,33,0,0,2,71,2,3,8,1,1
79,90,2,7,15,14,50,0,0,3,171,0,7,9,0,0
80,1,0,2,1,1,17,0,0,12,27,0,2,3,0,0
80,2,0,1,1,1,28,0,0,7,2,0,0,9,0,0
80,3,0,0,8,4,13,1,0,25,26,0,3,18,0,0
80,4,0,2,1,1,3,0,0,6,8,0,0,9,0,0
80,5,0,2,3,0,13,0,0,5,9,0,0,2,0,0
80,6,0,1,1,1,15,0,0,13,12,0,1,12,0,0
80,7,2,3,9,0,14,0,1,10,14,1,2,7,1,0
80,8,1,1,10,0,13,0,0,7,8,0,3,2,0,1
80,9,0,5,4,1,14,1,1,3,19,1,5,11,0,0
80,10,3,5,6,3,11,0,1,9,30,0,3,10,1,1
80,11,0,1,3,0,1,0,0,6,8,0,4,4,0,0
80,12,2,5,4,0,6,1,0,2,20,0,2,4,0,0
80,13,7,4,7,2,16,0,2,7,22,0,9,14,0,0
80,14,1,2,4,2,19,0,0,6,57,0,2,2,0,0
80,15,3,0,3,0,7,0,1,5,8,0,8,3,1,0
80,16,3,9,10,7,43,2,0,17,66,0,7,23,1,1
80,17,2,4,4,1,17,0,0,13,40,0,1,4,0,0
80,18,0,1,3,0,7,0,1,8,14,0,2,10,0,0
80,19,1,3,5,1,11,0,1,5,18,0,0,5,0,0
80,20,1,1,10,3,33,1,0,11,36,2,4,15,1,0
80,21,2,9,9,3,33,0,1,11,60,1,4,18,0,1
80,22,1,12,7,1,40,0,0,17,54,1,7,12,0,0
80,23,5,5,8,2,30,0,2,11,42,1,4,14,0,1
80,24,3,4,6,3,23,0,0,14,57,0,3,16,0,1
80,25,1,2,7,3,32,0,1,11,50,1,2,18,0,0
80,26,2,3,4,1,25,0,0,9,40,0,1,11,0,0
80,27,2,3,4,1,10,1,2,10,14,0,3,4,1,0
80,28,1,5,6,2,19,0,0,14,21,0,3,13,0,0
80,29,0,0,3,2,2,0,0,3,7,0,0,3,0,0
80,30,0,1,8,2,22,0,1,18,18,1,3,18,0,0
80,31,0,7,7,3,35,1,1,28,53,0,3,11,0,1
80,32,1,0,5,0,19,0,0,6,28,1,4,8,0,0
80,33,0,0,0,1,4,0,0,8,18,0,0,10,0,0
80,34,0,2,7,4,10,1,0,8,21,0,0,9,0,0
80,35,1,2,1,1,9,0,0,13,11,0,2,5,0,0
80,36,0,1,8,5,24,0,2,12,28,1,0,12,0,0
80,37,1,0,3,2,15,0,0,4,10,0,3,15,0,0
80,38,0,0,1,0,12,0,0,10,26,0,2,17,0,2
80,39,0,1,2,1,12,1,1,16,29,0,2,16,0,1
80,40,2,3,5,3,7,0,1,8,34,0,5,5,0,0
80,41,1,8,9,6,28,0,2,11,74,6,2,11,4,1
80,42,7,7,6,2,8,0,1,9,39,0,4,12,0,1
80,43,2,3,4,1,15,0,0,10,32,0,6,9,1,1
80,44,0,0,4,2,9,0,0,14,25,1,2,7,2,0
80,45,7,12,9,2,8,0,1,6,64,0,4,11,0,2
80,46,1,2,1,0,3,0,0,3,11,0,1,2,0,0
80,47,1,2,3,0,15,0,1,8,19,0,3,6,0,0
80,48,3,3,3,3,18,0,3,6,46,0,5,7,1,0
80,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,50,0,3,2,1,5,1,0,3,20,0,2,2,1,0
80,51,0,1,4,4,12,0,1,5,24,0,2,5,0,0
80,52,2,4,3,2,29,0,0,3,42,0,1,10,1,1
80,53,2,0,4,0,10,0,0,9,24,1,0,7,0,0
80,54,0,6,2,0,8,0,2,4,11,0,0,6,0,0
80,55,1,4,2,1,18,0,0,7,48,0,4,18,0,0
80,56,1,0,12,4,34,0,0,7,161,1,9,8,1,0
80,57,2,1,1,1,5,1,0,7,30,0,5,6,0,0
80,58,1,3,10,3,31,0,0,12,54,0,4,4,0,0
80,59,1,0,4,1,5,0,0,4,12,0,1,2,0,0
80,60,0,4,8,2,16,0,1,1,67,0,4,9,1,0
80,61,1,0,0,0,1,0,0,1,15,0,2,0,0,0
80,62,0,4,7,4,15,0,0,3,48,0,4,9,0,1
80,63,2,5,3,3,34,0,1,3,80,0,5,6,0,0
80,64,0,0,4,2,27,0,0,3,60,0,1,6,0,0
80,65,4,2,5,9,48,0,0,6,175,2,4,11,0,0
80,66,0,1,5,0,7,0,0,1,6,1,0,9,0,0
80,67,3,1,6,4,16,0,1,13,52,0,0,14,1,0
80,68,0,1,5,2,28,0,0,8,31,0,1,9,0,0
80,69,0,1,2,3,10,0,0,2,15,0,0,7,0,1
80,70,1,1,5,1,18,0,2,10,62,0,1,15,0,0
80,71,0,0,7,2,27,0,0,8,62,0,2,5,1,0
80,72,0,0,0,0,11,1,0,2,7,0,0,1,0,0
80,73,0,3,1,0,15,0,0,3,29,1,2,2,0,0
80,74,2,4,3,4,21,1,2,4,74,2,2,8,1,0
80,75,0,0,0,0,0,0,0,1,1,0,0,0,0,0
80,76,3,6,25,3,16,2,0,11,48,0,5,27,1,0
80,77,1,2,2,1,15,0,0,8,60,0,2,6,1,1
80,78,1,3,6,2,24,0,2,12,75,0,2,12,0,2
80,79,7,10,7,3,18,0,0,12,31,0,0,8,0,0
80,80,6,5,7,3,24,0,0,18,52,1,3,25,0,0
80,81,2,9,3,3,14,0,2,4,40,1,1,14,0,1
80,82,0,3,5,1,22,1,1,9,17,0,2,8,0,0
80,83,4,8,6,2,22,0,1,13,27,0,0,16,1,1
80,84,3,4,5,1,19,0,1,9,45,0,3,9,0,0
80,85,6,7,9,5,15,2,1,6,43,3,1,9,2,0
80,86,3,11,1,2,16,0,0,3,19,0,0,7,1,0
80,87,0,3,1,2,12,0,0,3,19,0,5,7,0,0
80,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,93,3,7,4,1,14,0,0,3,37,0,3,8,0,1
80,94,3,6,7,1,30,1,0,9,33,1,3,20,0,1
80,95,3,8,1,1,17,0,2,6,29,0,1,8,0,2
81,1,1,4,4,2,6,1,2,6,21,0,4,9,0,1
81,2,2,5,3,1,28,0,6,6,40,0,2,11,0,0
81,3,2,5,3,1,18,0,2,3,33,0,2,15,0,0
81,4,2,12,7,1,18,0,2,7,37,1,1,7,2,0
81,5,5,20,4,2,19,1,1,10,49,1,4,19,1,0
81,6,3,11,8,3,34,0,2,24,58,0,2,26,0,4
81,7,0,1,9,2,20,0,3,7,45,0,5,14,0,0
81,8,0,5,4,1,15,0,0,6,46,0,0,6,1,1
81,9,2,2,5,0,11,0,0,3,31,0,1,2,0,0
81,10,1,7,3,0,7,0,0,4,9,0,1,2,0,0
81,11,0,0,0,0,8,0,0,0,19,0,1,0,0,0
81,12,0,7,10,6,53,0,2,30,59,0,7,20,0,0
81,13,1,1,4,1,19,0,0,6,27,0,4,19,0,1
81,14,0,7,11,2,25,0,0,35,50,0,3,17,1,1
81,15,3,9,16,7,47,0,1,37,48,1,2,22,0,0
81,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,17,1,6,5,5,24,0,1,3,67,1,2,7,0,0
81,18,1,1,2,2,15,0,2,4,58,0,3,4,1,0
81,19,2,0,5,7,20,0,0,7,59,0,4,6,0,0
81,20,0,3,3,2,15,0,1,3,61,0,4,9,1,0
81,21,0,1,6,1,24,1,0,3,52,0,3,6,1,0
81,22,2,1,5,2,15,0,0,4,44,0,2,4,0,0
81,23,1,3,4,2,35,0,1,9,96,2,2,16,0,0
81,24,0,2,0,2,20,0,0,4,35,1,3,3,0,1
81,25,1,0,11,7,12,0,1,13,17,0,4,2,0,0
81,26,1,1,7,1,18,0,0,16,14,0,2,10,1,0
81,27,0,0,2,4,11,1,2,27,20,0,0,12,0,1
81,28,1,1,5,2,24,2,1,24,16,0,1,13,0,0
81,29,0,1,8,1,14,0,0,16,12,1,2,8,0,0
81,30,0,3,3,1,16,0,1,27,22,0,3,13,1,0
81,31,0,4,5,1,15,1,0,21,12,0,3,8,1,0
81,32,0,2,10,2,10,0,1,16,9,0,2,9,1,0
81,33,0,4,17,6,28,1,0,24,51,0,11,19,1,0
81,34,0,12,18,7,44,0,2,40,62,1,8,19,2,0
81,35,1,6,21,9,33,3,3,32,69,0,4,16,1,1
81,36,0,3,6,4,32,1,3,16,21,0,2,16,0,0
81,37,1,4,6,1,27,0,1,22,32,0,2,15,1,1
81,38,9,10,7,4,24,1,4,17,67,0,2,19,0,0
81,39,2,8,5,0,14,0,0,11,24,0,3,7,0,0
81,40,5,13,11,3,26,2,5,18,67,1,5,15,0,2
81,41,0,3,21,1,52,0,2,29,43,0,5,21,0,0
81,42,0,0,3,0,9,0,0,9,16,0,3,1,0,0
81,43,0,4,13,2,38,1,3,27,30,0,8,19,0,0
81,44,0,9,6,1,20,0,1,25,13,0,1,7,0,0
81,45,2,1,1,0,4,0,0,3,8,0,2,4,0,0
81,46,0,5,3,1,6,0,0,5,26,0,2,4,0,0
81,47,1,2,3,1,12,0,0,6,3,0,3,6,0,0
81,48,0,3,6,5,46,1,1,41,14,0,3,9,0,1
81,49,0,0,8,4,31,0,0,50,24,0,11,12,0,0
81,50,0,3,6,3,40,0,0,50,22,0,4,13,0,0
81,51,0,3,13,0,30,0,0,37,13,0,2,8,0,0
81,52,0,2,7,1,10,0,0,33,15,1,1,11,0,0
81,53,0,0,3,5,10,0,0,21,30,0,2,8,0,0
81,54,0,3,4,4,39,0,1,34,30,1,4,12,0,1
81,55,0,4,12,2,44,0,4,62,35,0,10,23,0,0
81,56,4,4,9,3,31,1,1,52,43,0,4,18,0,0
81,57,0,1,10,4,26,0,2,39,32,0,6,12,0,0
81,58,0,2,9,2,26,1,1,38,21,0,3,7,1,1
81,59,0,3,17,1,29,1,4,47,22,0,4,11,1,1
81,60,1,2,9,4,46,0,1,41,26,0,5,18,0,1
81,61,0,3,9,3,7,1,0,21,13,0,5,7,0,0
81,62,0,0,25,5,38,0,0,70,49,0,9,21,0,0
81,63,1,5,13,3,26,0,2,51,45,0,5,15,0,0
81,64,0,5,30,7,67,0,0,89,66,0,11,39,0,0
81,65,1,2,14,6,48,1,2,78,25,0,4,21,1,0
81,66,0,5,9,9,16,1,0,42,17,0,6,12,0,0
81,67,1,3,5,2,21,1,2,47,37,0,5,16,0,1
81,68,1,3,20,5,43,1,0,90,34,0,1,20,1,0
81,69,0,1,30,12,31,2,0,79,51,1,8,25,0,0
81,70,0,2,10,1,17,0,0,29,9,0,1,11,0,0
81,71,1,0,18,2,30,0,1,48,30,1,7,9,0,1
81,72,2,4,38,8,31,1,2,82,58,0,6,34,0,0
81,73,1,3,27,9,50,1,2,104,60,0,9,34,1,0
81,74,0,1,23,2,36,0,0,68,24,1,3,11,1,0
81,75,0,4,13,1,44,0,2,59,28,0,5,19,0,0
81,76,0,1,20,5,20,0,2,72,35,0,4,20,0,0
81,77,0,4,12,2,49,0,0,60,17,0,7,19,0,2
81,78,1,6,28,1,68,2,4,82,52,0,9,40,1,0
81,79,1,4,12,7,33,0,2,97,48,0,10,16,0,0
81,80,0,1,22,5,26,0,0,129,29,0,12,23,2,0
81,81,0,5,22,2,48,0,0,69,27,0,2,17,0,0
81,82,0,3,18,12,37,1,0,60,49,0,4,18,0,0
81,83,0,3,11,4,30,0,0,51,19,0,6,17,0,0
81,84,1,4,34,1,55,0,2,110,35,1,10,25,1,1
81,85,0,2,10,2,21,4,0,35,18,0,2,13,0,1
81,86,0,5,21,4,39,2,0,68,36,0,10,20,0,1
81,87,1,2,15,1,29,0,1,46,26,1,5,11,0,0
81,88,2,0,25,3,30,0,3,47,25,0,11,16,0,0
81,89,0,1,28,1,38,0,3,75,34,0,6,20,0,0
81,90,0,1,17,7,43,2,0,78,29,0,5,14,0,0
81,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,92,0,3,0,3,12,0,1,5,29,0,0,12,1,0
81,93,5,9,9,2,17,1,0,4,43,0,2,6,0,0
81,94,4,6,4,0,12,0,0,10,29,1,4,9,0,0
81,95,0,1,1,0,15,0,1,2,10,0,3,8,1,0
81,96,2,6,5,4,12,0,2,10,22,0,4,8,0,0
81,97,1,12,11,4,22,0,0,10,67,1,10,3,0,1
81,98,0,0,5,2,40,1,2,6,31,0,2,5,1,0
81,99,2,4,5,2,25,0,1,8,50,0,4,16,0,0
81,100,2,2,4,1,13,0,2,3,41,0,4,10,0,0
81,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0
